level,key,category,year,month,y_actual,yhat,yhat_lower,yhat_upper,is_forecast,method
district,Bengaluru Rural,ALL,2020,9,550.0,,,,0,
district,Bengaluru Rural,ALL,2020,10,583.0,,,,0,
district,Bengaluru Rural,ALL,2020,11,598.0,,,,0,
district,Bengaluru Rural,ALL,2020,12,617.0,,,,0,
district,Bengaluru Rural,ALL,2021,1,603.0,,,,0,
district,Bengaluru Rural,ALL,2021,2,602.0,,,,0,
district,Bengaluru Rural,ALL,2021,3,641.0,,,,0,
district,Bengaluru Rural,ALL,2021,4,661.0,,,,0,
district,Bengaluru Rural,ALL,2021,5,380.0,,,,0,
district,Bengaluru Rural,ALL,2021,6,452.0,,,,0,
district,Bengaluru Rural,ALL,2021,7,522.0,,,,0,
district,Bengaluru Rural,ALL,2021,8,607.0,,,,0,
district,Bengaluru Rural,ALL,2021,9,557.0,,,,0,
district,Bengaluru Rural,ALL,2021,10,543.0,,,,0,
district,Bengaluru Rural,ALL,2021,11,520.0,,,,0,
district,Bengaluru Rural,ALL,2021,12,559.0,,,,0,
district,Bengaluru Rural,ALL,2022,1,548.0,,,,0,
district,Bengaluru Rural,ALL,2022,2,567.0,,,,0,
district,Bengaluru Rural,ALL,2022,3,606.0,,,,0,
district,Bengaluru Rural,ALL,2022,4,623.0,,,,0,
district,Bengaluru Rural,ALL,2022,5,748.0,,,,0,
district,Bengaluru Rural,ALL,2022,6,746.0,,,,0,
district,Bengaluru Rural,ALL,2022,7,693.0,,,,0,
district,Bengaluru Rural,ALL,2022,8,655.0,,,,0,
district,Bengaluru Rural,ALL,2022,9,609.0,,,,0,
district,Bengaluru Rural,ALL,2022,10,616.0,,,,0,
district,Bengaluru Rural,ALL,2022,11,677.0,,,,0,
district,Bengaluru Rural,ALL,2022,12,674.0,,,,0,
district,Bengaluru Rural,ALL,2023,1,716.0,,,,0,
district,Bengaluru Rural,ALL,2023,2,732.0,,,,0,
district,Bengaluru Rural,ALL,2023,3,798.0,,,,0,
district,Bengaluru Rural,ALL,2023,4,788.0,,,,0,
district,Bengaluru Rural,ALL,2023,5,744.0,,,,0,
district,Bengaluru Rural,ALL,2023,6,971.0,,,,0,
district,Bengaluru Rural,ALL,2023,7,926.0,,,,0,
district,Bengaluru Rural,ALL,2023,8,1006.0,,,,0,
district,Bengaluru Rural,ALL,2023,9,976.0,,,,0,
district,Bengaluru Rural,ALL,2023,10,1011.0,,,,0,
district,Bengaluru Rural,ALL,2023,11,859.0,,,,0,
district,Bengaluru Rural,ALL,2023,12,887.0,,,,0,
district,Bengaluru Rural,ALL,2024,1,,922.7,734.4,1110.9,1,ets
district,Bengaluru Rural,ALL,2024,2,,940.8,674.6,1207.0,1,ets
district,Bengaluru Rural,ALL,2024,3,,937.4,611.4,1263.5,1,ets
district,Bengaluru Rural,ALL,2024,4,,918.3,541.8,1294.8,1,ets
district,Bengaluru Rural,ALL,2024,5,,880.2,459.3,1301.2,1,ets
district,Bengaluru Rural,ALL,2024,6,,954.0,492.9,1415.1,1,ets
district,Bengaluru Rural,ALL,2024,7,,929.0,430.9,1427.0,1,ets
district,Bengaluru Rural,ALL,2024,8,,947.2,414.7,1479.6,1,ets
district,Bengaluru Rural,ALL,2024,9,,893.9,329.2,1458.7,1,ets
district,Bengaluru Rural,ALL,2024,10,,892.1,296.8,1487.4,1,ets
district,Bengaluru Rural,ALL,2024,11,,878.3,254.0,1502.7,1,ets
district,Bengaluru Rural,ALL,2024,12,,890.3,238.1,1542.4,1,ets
district,Bengaluru Urban,ALL,2016,1,3667.0,,,,0,
district,Bengaluru Urban,ALL,2016,2,3720.0,,,,0,
district,Bengaluru Urban,ALL,2016,3,5697.0,,,,0,
district,Bengaluru Urban,ALL,2016,4,4226.0,,,,0,
district,Bengaluru Urban,ALL,2016,5,4469.0,,,,0,
district,Bengaluru Urban,ALL,2016,6,4315.0,,,,0,
district,Bengaluru Urban,ALL,2016,7,5436.0,,,,0,
district,Bengaluru Urban,ALL,2016,8,6150.0,,,,0,
district,Bengaluru Urban,ALL,2016,9,5041.0,,,,0,
district,Bengaluru Urban,ALL,2016,10,4744.0,,,,0,
district,Bengaluru Urban,ALL,2016,11,4395.0,,,,0,
district,Bengaluru Urban,ALL,2016,12,5071.0,,,,0,
district,Bengaluru Urban,ALL,2017,1,4591.0,,,,0,
district,Bengaluru Urban,ALL,2017,2,5156.0,,,,0,
district,Bengaluru Urban,ALL,2017,3,5431.0,,,,0,
district,Bengaluru Urban,ALL,2017,4,5198.0,,,,0,
district,Bengaluru Urban,ALL,2017,5,4956.0,,,,0,
district,Bengaluru Urban,ALL,2017,6,5089.0,,,,0,
district,Bengaluru Urban,ALL,2017,7,6182.0,,,,0,
district,Bengaluru Urban,ALL,2017,8,5487.0,,,,0,
district,Bengaluru Urban,ALL,2017,9,5282.0,,,,0,
district,Bengaluru Urban,ALL,2017,10,5098.0,,,,0,
district,Bengaluru Urban,ALL,2017,11,5364.0,,,,0,
district,Bengaluru Urban,ALL,2017,12,4654.0,,,,0,
district,Bengaluru Urban,ALL,2018,1,3913.0,,,,0,
district,Bengaluru Urban,ALL,2018,2,3739.0,,,,0,
district,Bengaluru Urban,ALL,2018,3,4652.0,,,,0,
district,Bengaluru Urban,ALL,2018,4,4736.0,,,,0,
district,Bengaluru Urban,ALL,2018,5,3640.0,,,,0,
district,Bengaluru Urban,ALL,2018,6,3720.0,,,,0,
district,Bengaluru Urban,ALL,2018,7,3972.0,,,,0,
district,Bengaluru Urban,ALL,2018,8,4152.0,,,,0,
district,Bengaluru Urban,ALL,2018,9,4129.0,,,,0,
district,Bengaluru Urban,ALL,2018,10,3607.0,,,,0,
district,Bengaluru Urban,ALL,2018,11,3987.0,,,,0,
district,Bengaluru Urban,ALL,2018,12,3957.0,,,,0,
district,Bengaluru Urban,ALL,2019,1,3628.0,,,,0,
district,Bengaluru Urban,ALL,2019,2,3413.0,,,,0,
district,Bengaluru Urban,ALL,2019,3,3979.0,,,,0,
district,Bengaluru Urban,ALL,2019,4,3694.0,,,,0,
district,Bengaluru Urban,ALL,2019,5,4141.0,,,,0,
district,Bengaluru Urban,ALL,2019,6,4187.0,,,,0,
district,Bengaluru Urban,ALL,2019,7,4291.0,,,,0,
district,Bengaluru Urban,ALL,2019,8,4123.0,,,,0,
district,Bengaluru Urban,ALL,2019,9,3749.0,,,,0,
district,Bengaluru Urban,ALL,2019,10,4088.0,,,,0,
district,Bengaluru Urban,ALL,2019,11,3471.0,,,,0,
district,Bengaluru Urban,ALL,2019,12,3228.0,,,,0,
district,Bengaluru Urban,ALL,2020,1,2982.0,,,,0,
district,Bengaluru Urban,ALL,2020,2,3550.0,,,,0,
district,Bengaluru Urban,ALL,2020,3,3510.0,,,,0,
district,Bengaluru Urban,ALL,2020,4,1134.0,,,,0,
district,Bengaluru Urban,ALL,2020,5,2556.0,,,,0,
district,Bengaluru Urban,ALL,2020,6,2942.0,,,,0,
district,Bengaluru Urban,ALL,2020,7,2953.0,,,,0,
district,Bengaluru Urban,ALL,2020,8,3863.0,,,,0,
district,Bengaluru Urban,ALL,2020,9,3983.0,,,,0,
district,Bengaluru Urban,ALL,2020,10,3387.0,,,,0,
district,Bengaluru Urban,ALL,2020,11,3007.0,,,,0,
district,Bengaluru Urban,ALL,2020,12,3228.0,,,,0,
district,Bengaluru Urban,ALL,2021,1,2990.0,,,,0,
district,Bengaluru Urban,ALL,2021,2,3139.0,,,,0,
district,Bengaluru Urban,ALL,2021,3,3293.0,,,,0,
district,Bengaluru Urban,ALL,2021,4,2463.0,,,,0,
district,Bengaluru Urban,ALL,2021,5,1932.0,,,,0,
district,Bengaluru Urban,ALL,2021,6,3092.0,,,,0,
district,Bengaluru Urban,ALL,2021,7,3856.0,,,,0,
district,Bengaluru Urban,ALL,2021,8,3744.0,,,,0,
district,Bengaluru Urban,ALL,2021,9,3822.0,,,,0,
district,Bengaluru Urban,ALL,2021,10,3477.0,,,,0,
district,Bengaluru Urban,ALL,2021,11,3258.0,,,,0,
district,Bengaluru Urban,ALL,2021,12,4283.0,,,,0,
district,Bengaluru Urban,ALL,2022,1,3490.0,,,,0,
district,Bengaluru Urban,ALL,2022,2,3691.0,,,,0,
district,Bengaluru Urban,ALL,2022,3,4091.0,,,,0,
district,Bengaluru Urban,ALL,2022,4,3830.0,,,,0,
district,Bengaluru Urban,ALL,2022,5,3847.0,,,,0,
district,Bengaluru Urban,ALL,2022,6,3971.0,,,,0,
district,Bengaluru Urban,ALL,2022,7,4423.0,,,,0,
district,Bengaluru Urban,ALL,2022,8,4299.0,,,,0,
district,Bengaluru Urban,ALL,2022,9,4156.0,,,,0,
district,Bengaluru Urban,ALL,2022,10,3921.0,,,,0,
district,Bengaluru Urban,ALL,2022,11,4651.0,,,,0,
district,Bengaluru Urban,ALL,2022,12,5423.0,,,,0,
district,Bengaluru Urban,ALL,2023,1,4741.0,,,,0,
district,Bengaluru Urban,ALL,2023,2,4572.0,,,,0,
district,Bengaluru Urban,ALL,2023,3,5805.0,,,,0,
district,Bengaluru Urban,ALL,2023,4,6505.0,,,,0,
district,Bengaluru Urban,ALL,2023,5,5087.0,,,,0,
district,Bengaluru Urban,ALL,2023,6,7003.0,,,,0,
district,Bengaluru Urban,ALL,2023,7,7945.0,,,,0,
district,Bengaluru Urban,ALL,2023,8,7367.0,,,,0,
district,Bengaluru Urban,ALL,2023,9,6504.0,,,,0,
district,Bengaluru Urban,ALL,2023,10,5801.0,,,,0,
district,Bengaluru Urban,ALL,2023,11,5708.0,,,,0,
district,Bengaluru Urban,ALL,2023,12,5864.0,,,,0,
district,Bengaluru Urban,ALL,2024,1,,5442.5,4430.6,6454.4,1,ets
district,Bengaluru Urban,ALL,2024,2,,5532.4,4101.4,6963.4,1,ets
district,Bengaluru Urban,ALL,2024,3,,6194.3,4441.7,7946.9,1,ets
district,Bengaluru Urban,ALL,2024,4,,5592.6,3568.8,7616.3,1,ets
district,Bengaluru Urban,ALL,2024,5,,5415.3,3152.7,7677.9,1,ets
district,Bengaluru Urban,ALL,2024,6,,5862.4,3383.8,8340.9,1,ets
district,Bengaluru Urban,ALL,2024,7,,6441.5,3764.3,9118.6,1,ets
district,Bengaluru Urban,ALL,2024,8,,6455.0,3593.0,9317.0,1,ets
district,Bengaluru Urban,ALL,2024,9,,6113.5,3077.9,9149.1,1,ets
district,Bengaluru Urban,ALL,2024,10,,5781.4,2581.6,8981.3,1,ets
district,Bengaluru Urban,ALL,2024,11,,5740.3,2384.3,9096.3,1,ets
district,Bengaluru Urban,ALL,2024,12,,5938.9,2433.7,9444.2,1,ets
district,Bidar,ALL,2016,1,833.0,,,,0,
district,Bidar,ALL,2016,2,531.0,,,,0,
district,Bidar,ALL,2016,3,453.0,,,,0,
district,Bidar,ALL,2016,4,394.0,,,,0,
district,Bidar,ALL,2016,5,501.0,,,,0,
district,Bidar,ALL,2016,6,375.0,,,,0,
district,Bidar,ALL,2016,7,518.0,,,,0,
district,Bidar,ALL,2016,8,428.0,,,,0,
district,Bidar,ALL,2016,9,447.0,,,,0,
district,Bidar,ALL,2016,10,381.0,,,,0,
district,Bidar,ALL,2016,11,470.0,,,,0,
district,Bidar,ALL,2016,12,342.0,,,,0,
district,Bidar,ALL,2017,1,355.0,,,,0,
district,Bidar,ALL,2017,2,430.0,,,,0,
district,Bidar,ALL,2017,3,475.0,,,,0,
district,Bidar,ALL,2017,4,740.0,,,,0,
district,Bidar,ALL,2017,5,498.0,,,,0,
district,Bidar,ALL,2017,6,926.0,,,,0,
district,Bidar,ALL,2017,7,699.0,,,,0,
district,Bidar,ALL,2017,8,454.0,,,,0,
district,Bidar,ALL,2017,9,364.0,,,,0,
district,Bidar,ALL,2017,10,346.0,,,,0,
district,Bidar,ALL,2017,11,400.0,,,,0,
district,Bidar,ALL,2017,12,358.0,,,,0,
district,Bidar,ALL,2018,1,428.0,,,,0,
district,Bidar,ALL,2018,2,416.0,,,,0,
district,Bidar,ALL,2018,3,613.0,,,,0,
district,Bidar,ALL,2018,4,1184.0,,,,0,
district,Bidar,ALL,2018,5,440.0,,,,0,
district,Bidar,ALL,2018,6,393.0,,,,0,
district,Bidar,ALL,2018,7,350.0,,,,0,
district,Bidar,ALL,2018,8,301.0,,,,0,
district,Bidar,ALL,2018,9,340.0,,,,0,
district,Bidar,ALL,2018,10,333.0,,,,0,
district,Bidar,ALL,2018,11,369.0,,,,0,
district,Bidar,ALL,2018,12,272.0,,,,0,
district,Bidar,ALL,2019,1,333.0,,,,0,
district,Bidar,ALL,2019,2,303.0,,,,0,
district,Bidar,ALL,2019,3,378.0,,,,0,
district,Bidar,ALL,2019,4,291.0,,,,0,
district,Bidar,ALL,2019,5,303.0,,,,0,
district,Bidar,ALL,2019,6,379.0,,,,0,
district,Bidar,ALL,2019,7,379.0,,,,0,
district,Bidar,ALL,2019,8,303.0,,,,0,
district,Bidar,ALL,2019,9,288.0,,,,0,
district,Bidar,ALL,2019,10,285.0,,,,0,
district,Bidar,ALL,2019,11,305.0,,,,0,
district,Bidar,ALL,2019,12,344.0,,,,0,
district,Bidar,ALL,2020,1,331.0,,,,0,
district,Bidar,ALL,2020,2,320.0,,,,0,
district,Bidar,ALL,2020,3,318.0,,,,0,
district,Bidar,ALL,2020,4,266.0,,,,0,
district,Bidar,ALL,2020,5,344.0,,,,0,
district,Bidar,ALL,2020,6,335.0,,,,0,
district,Bidar,ALL,2020,7,276.0,,,,0,
district,Bidar,ALL,2020,8,273.0,,,,0,
district,Bidar,ALL,2020,9,296.0,,,,0,
district,Bidar,ALL,2020,10,282.0,,,,0,
district,Bidar,ALL,2020,11,288.0,,,,0,
district,Bidar,ALL,2020,12,286.0,,,,0,
district,Bidar,ALL,2021,1,292.0,,,,0,
district,Bidar,ALL,2021,2,318.0,,,,0,
district,Bidar,ALL,2021,3,340.0,,,,0,
district,Bidar,ALL,2021,4,328.0,,,,0,
district,Bidar,ALL,2021,5,338.0,,,,0,
district,Bidar,ALL,2021,6,315.0,,,,0,
district,Bidar,ALL,2021,7,276.0,,,,0,
district,Bidar,ALL,2021,8,264.0,,,,0,
district,Bidar,ALL,2021,9,315.0,,,,0,
district,Bidar,ALL,2021,10,321.0,,,,0,
district,Bidar,ALL,2021,11,289.0,,,,0,
district,Bidar,ALL,2021,12,298.0,,,,0,
district,Bidar,ALL,2022,1,274.0,,,,0,
district,Bidar,ALL,2022,2,293.0,,,,0,
district,Bidar,ALL,2022,3,342.0,,,,0,
district,Bidar,ALL,2022,4,319.0,,,,0,
district,Bidar,ALL,2022,5,415.0,,,,0,
district,Bidar,ALL,2022,6,389.0,,,,0,
district,Bidar,ALL,2022,7,374.0,,,,0,
district,Bidar,ALL,2022,8,380.0,,,,0,
district,Bidar,ALL,2022,9,278.0,,,,0,
district,Bidar,ALL,2022,10,305.0,,,,0,
district,Bidar,ALL,2022,11,386.0,,,,0,
district,Bidar,ALL,2022,12,378.0,,,,0,
district,Bidar,ALL,2023,1,310.0,,,,0,
district,Bidar,ALL,2023,2,366.0,,,,0,
district,Bidar,ALL,2023,3,370.0,,,,0,
district,Bidar,ALL,2023,4,385.0,,,,0,
district,Bidar,ALL,2023,5,341.0,,,,0,
district,Bidar,ALL,2023,6,445.0,,,,0,
district,Bidar,ALL,2023,7,376.0,,,,0,
district,Bidar,ALL,2023,8,459.0,,,,0,
district,Bidar,ALL,2023,9,363.0,,,,0,
district,Bidar,ALL,2023,10,375.0,,,,0,
district,Bidar,ALL,2023,11,376.0,,,,0,
district,Bidar,ALL,2023,12,366.0,,,,0,
district,Bidar,ALL,2024,1,,387.1,169.8,604.4,1,ets
district,Bidar,ALL,2024,2,,373.1,65.7,680.4,1,ets
district,Bidar,ALL,2024,3,,419.0,42.6,795.4,1,ets
district,Bidar,ALL,2024,4,,501.1,66.5,935.8,1,ets
district,Bidar,ALL,2024,5,,414.8,0.0,900.7,1,ets
district,Bidar,ALL,2024,6,,464.0,0.0,996.3,1,ets
district,Bidar,ALL,2024,7,,427.5,0.0,1002.5,1,ets
district,Bidar,ALL,2024,8,,381.0,0.0,995.6,1,ets
district,Bidar,ALL,2024,9,,360.8,0.0,1012.7,1,ets
district,Bidar,ALL,2024,10,,354.2,0.0,1041.4,1,ets
district,Bidar,ALL,2024,11,,386.9,0.0,1107.6,1,ets
district,Bidar,ALL,2024,12,,357.5,0.0,1110.3,1,ets
district,Chamarajanagar,ALL,2016,1,217.0,,,,0,
district,Chamarajanagar,ALL,2016,2,280.0,,,,0,
district,Chamarajanagar,ALL,2016,3,232.0,,,,0,
district,Chamarajanagar,ALL,2016,4,251.0,,,,0,
district,Chamarajanagar,ALL,2016,5,191.0,,,,0,
district,Chamarajanagar,ALL,2016,6,196.0,,,,0,
district,Chamarajanagar,ALL,2016,7,213.0,,,,0,
district,Chamarajanagar,ALL,2016,8,231.0,,,,0,
district,Chamarajanagar,ALL,2016,9,282.0,,,,0,
district,Chamarajanagar,ALL,2016,10,258.0,,,,0,
district,Chamarajanagar,ALL,2016,11,189.0,,,,0,
district,Chamarajanagar,ALL,2016,12,260.0,,,,0,
district,Chamarajanagar,ALL,2017,1,211.0,,,,0,
district,Chamarajanagar,ALL,2017,2,302.0,,,,0,
district,Chamarajanagar,ALL,2017,3,264.0,,,,0,
district,Chamarajanagar,ALL,2017,4,305.0,,,,0,
district,Chamarajanagar,ALL,2017,5,527.0,,,,0,
district,Chamarajanagar,ALL,2017,6,284.0,,,,0,
district,Chamarajanagar,ALL,2017,7,592.0,,,,0,
district,Chamarajanagar,ALL,2017,8,360.0,,,,0,
district,Chamarajanagar,ALL,2017,9,213.0,,,,0,
district,Chamarajanagar,ALL,2017,10,213.0,,,,0,
district,Chamarajanagar,ALL,2017,11,231.0,,,,0,
district,Chamarajanagar,ALL,2017,12,248.0,,,,0,
district,Chamarajanagar,ALL,2018,1,249.0,,,,0,
district,Chamarajanagar,ALL,2018,2,321.0,,,,0,
district,Chamarajanagar,ALL,2018,3,605.0,,,,0,
district,Chamarajanagar,ALL,2018,4,1012.0,,,,0,
district,Chamarajanagar,ALL,2018,5,251.0,,,,0,
district,Chamarajanagar,ALL,2018,6,247.0,,,,0,
district,Chamarajanagar,ALL,2018,7,229.0,,,,0,
district,Chamarajanagar,ALL,2018,8,214.0,,,,0,
district,Chamarajanagar,ALL,2018,9,208.0,,,,0,
district,Chamarajanagar,ALL,2018,10,263.0,,,,0,
district,Chamarajanagar,ALL,2018,11,216.0,,,,0,
district,Chamarajanagar,ALL,2018,12,177.0,,,,0,
district,Chamarajanagar,ALL,2019,1,225.0,,,,0,
district,Chamarajanagar,ALL,2019,2,244.0,,,,0,
district,Chamarajanagar,ALL,2019,3,283.0,,,,0,
district,Chamarajanagar,ALL,2019,4,236.0,,,,0,
district,Chamarajanagar,ALL,2019,5,238.0,,,,0,
district,Chamarajanagar,ALL,2019,6,237.0,,,,0,
district,Chamarajanagar,ALL,2019,7,222.0,,,,0,
district,Chamarajanagar,ALL,2019,8,194.0,,,,0,
district,Chamarajanagar,ALL,2019,9,167.0,,,,0,
district,Chamarajanagar,ALL,2019,10,157.0,,,,0,
district,Chamarajanagar,ALL,2019,11,163.0,,,,0,
district,Chamarajanagar,ALL,2019,12,179.0,,,,0,
district,Chamarajanagar,ALL,2020,1,188.0,,,,0,
district,Chamarajanagar,ALL,2020,2,177.0,,,,0,
district,Chamarajanagar,ALL,2020,3,205.0,,,,0,
district,Chamarajanagar,ALL,2020,4,94.0,,,,0,
district,Chamarajanagar,ALL,2020,5,187.0,,,,0,
district,Chamarajanagar,ALL,2020,6,138.0,,,,0,
district,Chamarajanagar,ALL,2020,7,165.0,,,,0,
district,Chamarajanagar,ALL,2020,8,140.0,,,,0,
district,Chamarajanagar,ALL,2020,9,163.0,,,,0,
district,Chamarajanagar,ALL,2020,10,182.0,,,,0,
district,Chamarajanagar,ALL,2020,11,144.0,,,,0,
district,Chamarajanagar,ALL,2020,12,181.0,,,,0,
district,Chamarajanagar,ALL,2021,1,197.0,,,,0,
district,Chamarajanagar,ALL,2021,2,142.0,,,,0,
district,Chamarajanagar,ALL,2021,3,220.0,,,,0,
district,Chamarajanagar,ALL,2021,4,263.0,,,,0,
district,Chamarajanagar,ALL,2021,5,264.0,,,,0,
district,Chamarajanagar,ALL,2021,6,298.0,,,,0,
district,Chamarajanagar,ALL,2021,7,169.0,,,,0,
district,Chamarajanagar,ALL,2021,8,159.0,,,,0,
district,Chamarajanagar,ALL,2021,9,165.0,,,,0,
district,Chamarajanagar,ALL,2021,10,148.0,,,,0,
district,Chamarajanagar,ALL,2021,11,156.0,,,,0,
district,Chamarajanagar,ALL,2021,12,157.0,,,,0,
district,Chamarajanagar,ALL,2022,1,167.0,,,,0,
district,Chamarajanagar,ALL,2022,2,144.0,,,,0,
district,Chamarajanagar,ALL,2022,3,208.0,,,,0,
district,Chamarajanagar,ALL,2022,4,207.0,,,,0,
district,Chamarajanagar,ALL,2022,5,283.0,,,,0,
district,Chamarajanagar,ALL,2022,6,211.0,,,,0,
district,Chamarajanagar,ALL,2022,7,188.0,,,,0,
district,Chamarajanagar,ALL,2022,8,177.0,,,,0,
district,Chamarajanagar,ALL,2022,9,235.0,,,,0,
district,Chamarajanagar,ALL,2022,10,195.0,,,,0,
district,Chamarajanagar,ALL,2022,11,198.0,,,,0,
district,Chamarajanagar,ALL,2022,12,166.0,,,,0,
district,Chamarajanagar,ALL,2023,1,178.0,,,,0,
district,Chamarajanagar,ALL,2023,2,207.0,,,,0,
district,Chamarajanagar,ALL,2023,3,218.0,,,,0,
district,Chamarajanagar,ALL,2023,4,195.0,,,,0,
district,Chamarajanagar,ALL,2023,5,189.0,,,,0,
district,Chamarajanagar,ALL,2023,6,238.0,,,,0,
district,Chamarajanagar,ALL,2023,7,264.0,,,,0,
district,Chamarajanagar,ALL,2023,8,259.0,,,,0,
district,Chamarajanagar,ALL,2023,9,231.0,,,,0,
district,Chamarajanagar,ALL,2023,10,231.0,,,,0,
district,Chamarajanagar,ALL,2023,11,234.0,,,,0,
district,Chamarajanagar,ALL,2023,12,260.0,,,,0,
district,Chamarajanagar,ALL,2024,1,,224.7,36.8,412.6,1,ets
district,Chamarajanagar,ALL,2024,2,,246.7,0.0,512.4,1,ets
district,Chamarajanagar,ALL,2024,3,,298.2,0.0,623.7,1,ets
district,Chamarajanagar,ALL,2024,4,,337.9,0.0,713.8,1,ets
district,Chamarajanagar,ALL,2024,5,,283.1,0.0,703.3,1,ets
district,Chamarajanagar,ALL,2024,6,,247.3,0.0,707.6,1,ets
district,Chamarajanagar,ALL,2024,7,,270.4,0.0,767.6,1,ets
district,Chamarajanagar,ALL,2024,8,,232.1,0.0,763.7,1,ets
district,Chamarajanagar,ALL,2024,9,,223.3,0.0,787.1,1,ets
district,Chamarajanagar,ALL,2024,10,,220.8,0.0,815.1,1,ets
district,Chamarajanagar,ALL,2024,11,,206.1,0.0,829.4,1,ets
district,Chamarajanagar,ALL,2024,12,,217.8,0.0,868.8,1,ets
district,Chikkaballapura,ALL,2016,1,327.0,,,,0,
district,Chikkaballapura,ALL,2016,2,347.0,,,,0,
district,Chikkaballapura,ALL,2016,3,322.0,,,,0,
district,Chikkaballapura,ALL,2016,4,310.0,,,,0,
district,Chikkaballapura,ALL,2016,5,304.0,,,,0,
district,Chikkaballapura,ALL,2016,6,263.0,,,,0,
district,Chikkaballapura,ALL,2016,7,999.0,,,,0,
district,Chikkaballapura,ALL,2016,8,393.0,,,,0,
district,Chikkaballapura,ALL,2016,9,243.0,,,,0,
district,Chikkaballapura,ALL,2016,10,262.0,,,,0,
district,Chikkaballapura,ALL,2016,11,473.0,,,,0,
district,Chikkaballapura,ALL,2016,12,219.0,,,,0,
district,Chikkaballapura,ALL,2017,1,244.0,,,,0,
district,Chikkaballapura,ALL,2017,2,260.0,,,,0,
district,Chikkaballapura,ALL,2017,3,459.0,,,,0,
district,Chikkaballapura,ALL,2017,4,769.0,,,,0,
district,Chikkaballapura,ALL,2017,5,404.0,,,,0,
district,Chikkaballapura,ALL,2017,6,753.0,,,,0,
district,Chikkaballapura,ALL,2017,7,342.0,,,,0,
district,Chikkaballapura,ALL,2017,8,280.0,,,,0,
district,Chikkaballapura,ALL,2017,9,230.0,,,,0,
district,Chikkaballapura,ALL,2017,10,361.0,,,,0,
district,Chikkaballapura,ALL,2017,11,338.0,,,,0,
district,Chikkaballapura,ALL,2017,12,271.0,,,,0,
district,Chikkaballapura,ALL,2018,1,358.0,,,,0,
district,Chikkaballapura,ALL,2018,2,363.0,,,,0,
district,Chikkaballapura,ALL,2018,3,1000.0,,,,0,
district,Chikkaballapura,ALL,2018,4,603.0,,,,0,
district,Chikkaballapura,ALL,2018,5,288.0,,,,0,
district,Chikkaballapura,ALL,2018,6,274.0,,,,0,
district,Chikkaballapura,ALL,2018,7,235.0,,,,0,
district,Chikkaballapura,ALL,2018,8,277.0,,,,0,
district,Chikkaballapura,ALL,2018,9,229.0,,,,0,
district,Chikkaballapura,ALL,2018,10,267.0,,,,0,
district,Chikkaballapura,ALL,2018,11,225.0,,,,0,
district,Chikkaballapura,ALL,2018,12,213.0,,,,0,
district,Chikkaballapura,ALL,2019,1,227.0,,,,0,
district,Chikkaballapura,ALL,2019,2,222.0,,,,0,
district,Chikkaballapura,ALL,2019,3,424.0,,,,0,
district,Chikkaballapura,ALL,2019,4,370.0,,,,0,
district,Chikkaballapura,ALL,2019,5,398.0,,,,0,
district,Chikkaballapura,ALL,2019,6,528.0,,,,0,
district,Chikkaballapura,ALL,2019,7,566.0,,,,0,
district,Chikkaballapura,ALL,2019,8,548.0,,,,0,
district,Chikkaballapura,ALL,2019,9,535.0,,,,0,
district,Chikkaballapura,ALL,2019,10,494.0,,,,0,
district,Chikkaballapura,ALL,2019,11,296.0,,,,0,
district,Chikkaballapura,ALL,2019,12,340.0,,,,0,
district,Chikkaballapura,ALL,2020,1,324.0,,,,0,
district,Chikkaballapura,ALL,2020,2,327.0,,,,0,
district,Chikkaballapura,ALL,2020,3,291.0,,,,0,
district,Chikkaballapura,ALL,2020,4,167.0,,,,0,
district,Chikkaballapura,ALL,2020,5,295.0,,,,0,
district,Chikkaballapura,ALL,2020,6,335.0,,,,0,
district,Chikkaballapura,ALL,2020,7,284.0,,,,0,
district,Chikkaballapura,ALL,2020,8,348.0,,,,0,
district,Chikkaballapura,ALL,2020,9,377.0,,,,0,
district,Chikkaballapura,ALL,2020,10,299.0,,,,0,
district,Chikkaballapura,ALL,2020,11,228.0,,,,0,
district,Chikkaballapura,ALL,2020,12,351.0,,,,0,
district,Chikkaballapura,ALL,2021,1,326.0,,,,0,
district,Chikkaballapura,ALL,2021,2,262.0,,,,0,
district,Chikkaballapura,ALL,2021,3,340.0,,,,0,
district,Chikkaballapura,ALL,2021,4,381.0,,,,0,
district,Chikkaballapura,ALL,2021,5,358.0,,,,0,
district,Chikkaballapura,ALL,2021,6,334.0,,,,0,
district,Chikkaballapura,ALL,2021,7,400.0,,,,0,
district,Chikkaballapura,ALL,2021,8,400.0,,,,0,
district,Chikkaballapura,ALL,2021,9,480.0,,,,0,
district,Chikkaballapura,ALL,2021,10,413.0,,,,0,
district,Chikkaballapura,ALL,2021,11,350.0,,,,0,
district,Chikkaballapura,ALL,2021,12,350.0,,,,0,
district,Chikkaballapura,ALL,2022,1,354.0,,,,0,
district,Chikkaballapura,ALL,2022,2,425.0,,,,0,
district,Chikkaballapura,ALL,2022,3,434.0,,,,0,
district,Chikkaballapura,ALL,2022,4,445.0,,,,0,
district,Chikkaballapura,ALL,2022,5,598.0,,,,0,
district,Chikkaballapura,ALL,2022,6,431.0,,,,0,
district,Chikkaballapura,ALL,2022,7,375.0,,,,0,
district,Chikkaballapura,ALL,2022,8,384.0,,,,0,
